type,cities_count,id,name,slug,parent
2,,3520,ممقان,mamaqaan,891
4,,3421,منازل سپاه,manazel-sepah,7
4,,356,منازل کارون,piroozi,7
4,,2645,منبع آب,manba-aab,8
4,,3447,منبع اب,manbae-ab,7
4,,2384,منتظرالمهدی,montazerolmahdi,4
4,,2531,منتظری جنوبی,montazeri-jonubi,31
4,,2541,منتظری شمالی,montazeri-shomali,31
2,,3651,منج,minj,903
2,,3501,منجوان,minjavan,891
2,,1834,منجیل,manjil,889
4,,4196,منجیل آباد,manjilabad,1765
4,,3095,منزل آباد,manzelabad,3
4,,1260,منصورآباد,mansoor-abad,6
4,,3277,منصوریه,mansuriye,1776
4,,232,منصوریه (پل سیمان),mansouriyeh,1
4,,4047,منصوریه منگل,mansuriye-mangal,1763
4,,2435,منطقه صنعتی سین,mantaqe-sanaati-sin,1744
4,,548,منطقه هوایی شهید دوران,dowran,6
4,,2862,منطقه ویژه اقتصادی,mantaghe-vije-eghtesadi,6
4,,4393,منطقه ویژه اقتصادی پیام,mantaghe-vizhe-eghtesadi-payam,2
4,,3361,منظر,manzar-torbat-heydariyeh,1776
4,,3325,منظر,manzar,318
4,,1882,منظریه,manzariyeh,12
4,,4350,منظریه,manzariye,1751
4,,587,منظریه,manzarieh,2
2,,3846,منوجان,manujan,877
4,,278,منیریه,moniriyeh,1
2,,769,مهاباد (آذربایجان غربی),mahabad,881
2,,2235,مهاباد (اصفهان),mahabad-city,890
2,,1826,مهاجران,mohajeran,901
4,,1398,مهدی‌آباد,mahdi-abad,6
4,,1440,مهدی آباد,negarestan,4
4,,2683,مهدی آباد,mahdi-abad-qom,8
4,,643,مهدی آباد,rajaee,3
4,,1137,مهدی آباد (بلوار توس),mahdiabad,3
2,,3715,مهدی شهر,mahdi-shahr,882
4,,4276,مهدیه,mahdiye-gharchak,1761
4,,2578,مهدیه,mahdiye,8
4,,1495,مهدیه,mahdiyeh-esfahan,4
2,,1792,مهر,mohr,898
4,,2599,مهر آباد,mehr-aabad,8
4,,914,مهرآباد,sar-asiyab-mehr-abad,1
4,,1494,مهرآباد,mehr-abad,4
4,,186,مهرآباد جنوبی,south-mehrabad,1
4,,174,مهران,hasan-abad-shomali,1
2,,1823,مهران (ایلام),mehran,888
4,,95,مهران (سیدخندان),seyed-khandan,1
2,,3957,مهران (هرمزگان),mehran-city,894
2,,3513,مهربان,mehraban,891
2,,3772,مهرستان,mehrestan,883
4,,3409,مهرشهر,mehrshahr-ahvaz,7
2,,3773,مهرگان,mehregan-city,883
4,,2132,مهرگان,mehregan-lahijan,746
4,,571,مهرویلا جنوبی,mehrvilla,2
4,,4431,مهرویلا شمالی,mehrvila-shomali,2
2,,1830,مهریز,mehriz,886
4,,4313,مهستان,mahestan,1
2,,3002,مه ولات,mahvelat,880
4,,2067,موج شکن,moj-shekan,708
2,,3802,موچش,muchesh,885
2,,3675,مود,mud,876
2,,3588,موران,moran,906
4,,2480,مورچه خورت,murchekhort,1744
4,,3323,مورشک,murashk,1776
4,,479,موسوی قوچانی,mousavighoochani,3
2,,3609,موسیان,musian,888
4,,1196,موعود,mooud,3
2,,3891,موگرمون,mogarmun,887
2,,2236,موگوئی,mogouyi,890
4,,3308,مولانا,molana,791
4,,266,مولوی,molavi,1
4,,1453,مولوی,modarres-isfahan,4
4,,2556,مولوی شمالی,molavi-shomali,31
2,,3716,میامی,miami,882
4,,2055,میان پشته,mian-poshte,708
4,,3041,میان جام,miyan-jam,791
2,,3003,میان جلگه,mian-jolgeh,880
4,,2284,میانچال,mianchal,30
2,,792,میاندوآب,miandoab,881
4,,516,میانرود,mianrood,6
2,,3652,میانکوه,miankuh,903
2,,764,میانه,mianeh,891
4,,3036,میان ولایت,miyan-velaayat,3
2,,3004,میان ولایت,mian-velayat,880
2,,845,میبد,meybod,886
4,,3198,میدان بار,meydan-bar,316
4,,3141,میدان حافظ,meydan-hafez,318
4,,1368,میدان شاه,shah-square,6
4,,4609,میدان قائم,meydan-ghaem,6
4,,2262,میدان کهنه,meydan-koohneh,30
4,,2285,میدانگاه آقا,meydangah-aga,30
4,,3256,میدان مرکزی,meydan-markazi,1776
4,,2261,میدان میوه تره بار,meydan-miveh-tareh-bar,30
4,,4129,میدان میوه و تره‌بار مرکزی,meydan-mive-va-terehbar-markazi,1
4,,4534,میدان میوه و تره بار مرکزی,meydan-mive-va-tare-bar-markazi,2
4,,2601,میدان نو,meydan-no,8
4,,658,میدان ولیعصر,valiasr,1
4,,3152,میدون بار,meydoon-bar,318
2,,3774,میرجاوه,mirjaveh,883
4,,74,میرداماد,mirdamad,1
4,,4279,میرزائی جنوبی,mirzaei-jonubi,1761
4,,4284,میرزائی شمالی,mirzaei-shomali,1761
4,,615,میرزائیه,jomhoori,8
4,,2807,میرزاکوچک خان,mirza-koochak-khan,6
4,,1583,میرعماد,miremad,4
4,,3312,میرقوام الدین,mirghavamedin,791
4,,3075,میعاد (شهرک غرب),miad,3
2,,3931,میلاجرد,milajerd,901
2,,2756,میمند,mimand,898
2,,2237,میمه,meymeh,890
2,,841,میناب,minab,894
4,,1018,مینابی,minabi,1
2,,3775,مینان,minan,883
4,,975,مینای جنوبی,mina,1
4,,4139,مینای شمالی (مخبر),minay-shomali-mokhber,1
2,,1693,مینودشت,minoodasht,897
4,,49,مینی‌سیتی (شهرک نفت),shahrak-naft,1
2,,2209,نائین,naaeein,890
4,,3478,ناحیه صنعتی کارون,nahie-sanati-karun,7
4,,328,نادری,naderi,7
4,,399,نارمک,narmak,1
4,,954,نارمک جنوبی,south-narmak,1
4,,4602,نارنجستان,narenjestan-shiraz,6
4,,252,نازی‌آباد,nazi-abad,1
2,,3776,نازیل,nazil,883
4,,1493,ناژوان,nazhvan,4
4,,3155,ناسیونال,national,318
4,,2092,ناسیونال,nasional,708
4,,1434,ناصرخسرو,naser-khosro,4
4,,2664,ناصردیوان,naserdivan,8
2,,3654,ناغان,naghan,903
2,,3565,نالوس,nalus,881
4,,2155,نامجو,namjoo,12
4,,2080,نامجو,namju,708
4,,344,نبوت,nabovvat,7
4,,2461,نبوت,nobovat,1744
4,,967,نبی اکرم,nabi-akram,1
4,,936,نجات اللهی,nejatollahi,1
2,,31,نجف‌آباد,najafabad,890
4,,2431,نجف‌آباد,najafabad-najaf-abad,31
4,,4460,نجم آباد,najmabad,774
4,,2860,نجم آباد,najm-abad,6
2,,3566,نختالو,nakhtalu,881
4,,2149,نخودچر,naxodchar,12
4,,632,نخودی,modarres,8
4,,4388,ندامتگاه کرج (قزلحصار),nedamatgah-karaj-qezel-hesar,2
2,,4018,ندوشن,nadushan,886
4,,3055,نرگس (شهرک غرب),narges,3
2,,3845,نرماشیر,narmashir,877
4,,4369,نسترن شرقی,nastaran-sharghi,1751
4,,4371,نسترن غربی,nastaran-gharbi,1751
2,,3777,نسکند,naskand,883
4,,2458,نسیم ۵,nasim-1,1744
2,,784,نسیم‌شهر,nasimshahr,904
4,,4266,نسیم‌شهر,nasim-shahr,784
4,,1396,نشاط,neshat-shiraz,6
2,,1818,نشتارود,nashtarud,893
4,,2764,نصر,nasr,6
2,,3005,نصر آباد,nasr-abad-city,880
4,,1331,نصرآباد,nasr-abad,6
4,,1545,نصرآباد,nasr-abad-isfahan,4
4,,935,نصرت,nosrat,1
2,,3778,نصرت‌آباد (زاهدان),nosrat-abad,883
4,,4207,نصیرشهر,nasirshahr,1765
2,,2210,نطنز,natanz,890
4,,132,نظام‌آباد,nezam-abad,1
4,,3101,نظام دوست,nezam-doust,3
4,,2455,نظامی,nezami,1744
4,,3311,نظامی,nezami-torbat-jam,791
4,,934,نظامی گنجوی (توانیر),tavanir,1
2,,774,نظرآباد,nazarabad,895
4,,4462,نظرآباد,nazarabad-district,774
2,,3535,نظر کهریزی,nazar-kahrizi,891
4,,1918,نظری,nazari,12
4,,262,نعمت‌آباد,nemat-abad,1
2,,770,نقده,naqadeh,881
4,,1522,نقش جهان,naqshe-jahan,4
4,,2815,نقش رستم,naqsh-rostam,1788
2,,838,نکا,neka,893
4,,3017,نکاح,nekaah,3
2,,3828,نگار,negar,877
4,,4532,نگارستان,negarestan-fardis,1751
2,,1976,نگین شهر,negin-shahr,897
4,,4315,نگین غرب,negin-gharb,1
2,,3844,نگین کویر,negin-kavir,877
4,,2544,نمازی,namazi,31
4,,4171,نمایشگاه بین المللی,namayeshgah-beyn-olmelali,1
4,,2377,نمایشگاه بین المللی اصفهان,namayeshgah-beyn-olmellali-esfahan,4
4,,1613,نمایشگاه بین المللی مشهد,mashhad-international-exhibition,3
2,,3795,نمشیر,namshir,885
2,,1742,نمین,namin,906
2,,3807,ننور,nannur,885
2,,844,نهاوند,nahavand,899
2,,3681,نهبندان,nahbandan,876
4,,312,نواب,shahid-navab-safavi,1
4,,1894,نواب,navaab,12
4,,3247,نواب صفوی,navab-safavi-torbat-heydariyeh,1776
4,,3225,نواب صفوی,navab-safavi,316
2,,3926,نوبران,nobaran,901
2,,2760,نوبندگان,noubandegan,898
4,,4571,نوبهار,nobahar,1773
4,,2651,نوبهار,sarajeh,8
4,,3378,نوچاه,nochah,3
2,,3006,نوخندان,nokhandan,880
4,,3089,نوده,nudeh,3
4,,4206,نوده,nude,1765
2,,3007,نوده انقلاب,nodeh-enghelab,880
2,,1990,نوده خاندوز,nodeh-khandoz,897
2,,744,نور,nur,893
2,,753,نورآباد,nurabad,884
2,,1794,نورآباد ممسنی,norabad,898
4,,4394,نوروزآباد,noruzabad,2
4,,2096,نوروزی,nowruzi,708
2,,3879,نوسود,navsud,905
4,,2263,نوش آباد,noosh-abad,30
2,,709,نوشهر,nowshahr,893
2,,3567,نوشین شهر,nushin-shahr,881
4,,2053,نوغان,noqan,708
4,,1205,نوغان,noghan,3
4,,461,نوفل لوشاتو,nofellowshatow,3
4,,626,نوقطار,payamenoor,8
2,,1985,نوکنده,nokandeh,897
4,,4541,نوگوران,noguran,1745
4,,1144,نوید,keshavaz,3
2,,2238,نیاسر,niasar,890
4,,42,نیاوران,niavaran,1
4,,1299,نیایش,niayesh,6
2,,3573,نیر (اردبیل),nir,906
4,,607,نیروگاه,tohid-ghom,8
4,,2404,نیروگاه,nirugah,4
4,,4356,نیروگاه برق,nirugah-bargh,1751
4,,3163,نیروگاه سیکل ترکیبی خیام,nirugah-cycle-tarkibi-khayyam,318
4,,1878,نیروی دریایی,niroo-daryaee,12
4,,4173,نیروی دریایی,niruye-daryaei,1
4,,1118,نیروی هوایی,shahrak-e-niru-ye-havayi,3
4,,134,نیروی هوایی (پیروزی),niroo-havayi,1
2,,1726,نی‌ریز,neyriz,898
2,,4019,نیر (یزد),nirs,886
4,,1229,نیزه,neyzeh,3
4,,1380,نیستان,kuy-tollab,6
2,,318,نیشابور,neyshabur,880
4,,1879,نیکرام,nikmaraam,12
2,,3779,نیک شهر,nik-shahr,883
4,,2158,نیکمرام,nikmaram,12
4,,290,نیکنام,soleymanieh,1
4,,939,نیلوفر,niloufar,1
2,,3669,نیمبلوک,nimbuluk,876
2,,3780,نیمروز,nimrooz,883
4,,2044,نیمه شعبان,nime-shaban,708
4,,357,نیوسایت,newsite,7
4,,3424,نیوساید,park-laleh,7
2,,1977,هادی شهر,hadi-shahr,893
4,,270,هاشم‌آباد,hashem-abad,1
4,,4221,هاشم‌آباد,hashemabad,1763
4,,1002,هاشمی,hashemi,1
4,,3271,هاشمی‌نژاد,hashemi-nejad,1776
4,,432,هاشمیه,hashemieh,3
2,,3781,هامون,hamun,883
2,,2009,هچیرود,hachirud,893
4,,1148,هدایت,kuy-e-nane-razavi,3
2,,1799,هرسین,harsin,905
2,,1821,هرمز,hormuz,894
2,,2211,هرند,harand,890
4,,4167,هرندی,harandi,1
4,,1024,هروی,heravi,1
2,,3514,هریس,heris,891
2,,3391,هزارجریب,hezarjarib-city,893
4,,2409,هزارجریب,hezarjarib,4
4,,924,هزارسنگ,hezarsang,1
2,,3008,هزار مسجد,hezar-masjed,880
4,,4456,هزار واحدی,hezar-vahedi,1752
4,,403,هشت بهشت,hashtbehesht,4
4,,2035,هشتپر,hashtpar,829
2,,3530,هشترود,hashtrood,891
2,,1754,هشتگرد,hashtgerd-city,895
4,,4510,هشتگرد قدیم,hashtgerd-ghadim,1754
4,,1401,هفت تنان,haft-tanan,6
4,,3196,هفت تیر,haft-tir,316
4,,619,هفت تیر,haftetir-ghom,8
4,,585,هفت تیر,haftetir-karaj,2
4,,3018,هفت تیر (آب و برق),ab-va-bargh,3
4,,467,هفت تیر (حافظ),haftetir,3
4,,3087,هفت تیر (نه دره),nah-darreh,3
4,,4273,هفت جوی,haft-juy,1758
4,,1006,هفت چنار,haftchenar,1
4,,119,هفت حوض,haft-hoz,1
2,,3400,هفتگل,haftgel,902
4,,1573,هفتون,haftoon,4
2,,3724,هفدر,hafdar,882
4,,452,هفده شهریور,17shahrivar,3
4,,184,هفده شهریور,kooye-e-hefdahom-e-shahrivar,1
4,,2554,هفده شهریور,haftdah-shahrivar,31
4,,3122,هفده شهریور,hefdah-shahrivar-nishabur,318
4,,4159,هلال احمر,helal-ahmar-tehran,1
4,,2184,هلال احمر,helal-ahmar,12
2,,3009,هلالی,helali,880
4,,4385,هلجرد,haljerd,2
2,,3607,هلیلان,halilan,888
2,,2758,همایجان,homayjan,898
4,,4449,همایون ویلا,homayoun-vila,1752
4,,3188,همت,hemmat,316
4,,1592,همت‌آباد,hemat-abad,4
4,,3090,همت آباد,hemmatabad,3
2,,14,همدان,hamedan,899
4,,1481,همدانیان,hamedaniyan,4
2,,3596,هندمینی,handemini,888
2,,3983,هندورابی,jazireh-hendorabi,894
2,,1783,هندیجان,hendijan,902
4,,477,هنرستان,honarestan,3
4,,617,هنرستان,honarestan-ghom,8
4,,1154,هنرور,shahid-honarvar,3
2,,3831,هنزا,henza,877
2,,3946,هنگام,jazireh-hengam,894
4,,2411,هوانیروز,havaniruz,4
4,,908,هوانیروز,havanirooz,1
2,,3516,هوراند,horand,891
4,,3201,هویزه,hoveizeh,316
2,,4573,هویزه,hoyze,902
2,,3782,هیدوچ,hiduch,883
2,,3589,هیر,hir,906
2,,3783,هیرمند,hirmand,883
4,,1557,هیستان,histan,4
4,,4478,هیو,hiv,1754
2,,1969,واجارگاه,vajargah,889
4,,2604,وادی السلام,vaadi-ossalaam,8
4,,4118,واصفجان,vasafjan,1767
4,,932,والفجر,shahrak-valfajr,1
4,,3282,والفجر,valfajr-torbat-jam,791
4,,4152,والفجر (افسریه),valfajr-afsarieh,1
4,,506,وحدت,modarresblvd,6
2,,3618,وحدتیه,vahdatiyeh,900
4,,1192,وحید,vahid-mashhad,3
4,,1531,وحید,vahid-isfahan,4
2,,1711,وحیدیه,vahidieh,904
4,,133,وحیدیه,vahidiyeh,1
2,,1762,ورامین,varamin-city,904
4,,4303,ورامین,varamin-district,1762
2,,2759,وراوی,varavi,898
4,,374,وردآورد,vardavard,1
2,,2239,وردشت,vardasht,890
4,,4135,ورزشگاه آزادی,varzeshgah-azadi,1
4,,2492,ورزشگاه فولادشهر,varzeshgah-fuladshahr,1745
4,,2374,ورزشگاه نقش جهان,varzeshgah-naghsh-jahan,4
2,,3511,ورزقان,varzeghan,891
2,,2212,ورزنه,varzaneh,890
4,,1323,وزیرآباد,vazir-abad,6
2,,3568,وزینه,vazine,881
4,,1373,وصال,vesal,6
4,,269,وصفنارد,vasfenard,1
4,,430,وکیل‌آباد,vakilabad,3
4,,2839,ولایت,velayat,1788
4,,4450,ولدآباد,valadabad,1752
4,,4452,ولدآباد بزرگ,valadabad-bozorg,1752
4,,1464,ولدان,veldan,4
4,,2152,ولکس,volox,12
4,,55,ولنجک,velenjak,1
4,,4053,ولی آباد,valiabad,1763
4,,4297,ولی آباد,vali-abad,1761
4,,2247,ولی سلطان,vali-soltan,30
4,,2528,ولیعصر,valiasr-najaf-abad,31
4,,2673,ولیعصر,vali-asr-qom,8
4,,2358,ولیعصر,vali-asr,30
4,,3060,ولیعصر (شهرک غرب),vali-asr-emamiyeh,3
4,,3179,ولیعصر (نجار آباد),vali-asr-najjarabad,316
4,,315,ونک,vanak,1
4,,4209,وهن آباد,vahan-abad,1765
2,,3917,ویسیان,veysian,884
4,,1408,ویلاشهر,kimia-villa-complex,6
4,,4576,ویلاشهر,vilashahr-ahvaz,7
4,,308,ویلاشهر,shahrak-e-vilashahr,1
4,,3083,ویلاشهر,vilashahr-mashhad,3
4,,2484,ویلاشهر,vilashahr,31
2,,3590,ویلکیج,vilkij,906
4,,250,یاخجی آباد,yakhchi-abad,1
4,,3076,یاس,yas,3
2,,38,یاسوج,yasuj,887
4,,3336,باغون آباد,yaghunabad,3
4,,1008,یافت‌آباد,tehran-shandiz,1
4,,192,یافت آباد جنوبی,yaftabad,1
4,,191,یافت آباد شمالی,ebrahim-abad,1
2,,3505,یامچی,yamchi,891
2,,3392,یانه سر,yaneh-sar,893
4,,2118,یحی آباد,yahi-abad,746
4,,3236,یحیی آباد,yahia-abad-torbat-heydariyeh,1776
4,,2303,یحیی آباد,yahia-abad,30
4,,3286,یحیی آباد,yahia-abad-torbat-jam,791
4,,2627,یخچال قاضی,yakhchal-ghazi,8
4,,1358,یخ سازی,zerehi,6
4,,1880,یخسازی,yakhsaazi,12
2,,16,یزد,yazd,886
4,,2350,یزد‌آباد,yazdaabaad,30
4,,1469,یزد‌آباد,yazd-abad,4
4,,628,یزدان‌شهر,yazdanshahr,8
2,,3826,یزدان شهر,yazdan-shahr-city,877
4,,2520,یزدانشهر,yazdanshahr-najaf-abad,31
4,,4451,یزدیها,yazdiha,1752
4,,4194,یقه,yaghe,1765
2,,2002,ینقاق,yanghagh,897
4,,4525,ینگی امام,yengi-emam,1754
4,,90,یوسف‌آباد,yousef-abad,1
4,,2112,یوسف آباد,yusef-abad,746
4,,4258,یوسف آباد صیرفی,yusef-abad-seyrefi,1759
4,,348,یوسفی,yoosefi,7
4,,3074,یوسفیه (شهرک غرب),yousefiyeh,3
2,,3010,یونسی,younesi,880
2,,4623,استانبول,istanbul,4621
1,49,891,آذربایجان شرقی,azarbaijan-east-province,715
1,45,881,آذربایجان غربی,azerbaijan-west-province,715
1,29,906,اردبیل,ardabil-province,715
1,57,890,اصفهان,isfahan-province,715
1,16,895,البرز,alborz-province,715
1,29,888,ایلام,ilam-province,715
1,29,900,بوشهر,bushehr-province,715
1,50,904,تهران,tehran-province,715
1,26,903,چهارمحال و بختیاری,chahar-mahaal-and-bakhtiari,715
1,28,876,خراسان جنوبی,khorasan-south-province,715
1,82,880,خراسان رضوی,khorasan-razavi-province,715
1,19,896,خراسان شمالی,khorasan-north-province,715
1,32,902,خوزستان,khuzestan-province,715
1,20,879,زنجان,zanjan-province,715
1,16,882,سمنان,semnan-province,715
1,67,883,سیستان و بلوچستان,sistan-and-baluchestan,715
1,96,898,فارس,fars-province,715
1,19,878,قزوین,qazvin-province,715
1,9,892,قم,qom-province,715
1,30,885,کردستان,kurdistan-province,715
1,58,877,کرمان,kerman-province,715
1,34,905,کرمانشاه,kermanshah-province,715
1,22,887,کهگیلویه و بویراحمد,kohgiluyeh-and-boyer-ahmad,715
1,36,897,گلستان,golestan-province,715
1,56,889,گیلان,gilan-province,715
1,31,884,لرستان,lorestan-province,715
1,69,893,مازندران,mazandaran-province,715
1,25,901,مرکزی,markazi-province,715
1,48,894,هرمزگان,hormozgan-province,715
1,26,899,همدان,hamadan-province,715
1,24,886,یزد,yazd-province,715
